Timestamp,Autonomous System Number,Total Routes,New Routes,Withdrawals,Origin Changes,Route Changes,Maximum Path Length,Average Path Length,Maximum Edit Distance,Average Edit Distance,Announcements,Unique Prefixes Announced,Graph Average Degree,Graph Betweenness Centrality,Graph Closeness Centrality,Graph Eigenvector Centrality
2024-09-25 09:05:30,3356,28,71400,0,0,10,4,0.7142857142857143,3,0.5357142857142857,115374,28,2.0,0.23214285714285712,0.434375,0.33068618718646653
2024-09-25 09:06:30,3356,13,41590,0,0,0,0,0.0,0,0.0,77098,13,1.7142857142857142,0.33333333333333337,0.3920722135007849,0.35909600815632065
2024-09-25 09:07:30,3356,16,37602,0,0,0,0,0.0,0,0.0,75937,16,1.6666666666666667,0.3333333333333333,0.4478114478114478,0.39031621600916017
2024-09-25 09:08:30,3356,4,34651,0,0,0,0,0.0,0,0.0,81092,4,1.75,0.26190476190476186,0.4094065656565657,0.3235206969834064
2024-09-25 09:09:30,3356,23,46010,0,0,3,3,0.13043478260869565,2,0.08695652173913043,89344,23,2.0,0.19047619047619047,0.44845906453749584,0.3024627075526442
2024-09-25 09:10:30,3356,3,28941,0,0,0,0,0.0,0,0.0,64151,3,1.7142857142857142,0.27619047619047615,0.4406696060831399,0.3511984701994376
2024-09-25 09:11:30,3356,3,24707,0,0,98,2,1.3333333333333333,3,1.0,51794,3,1.3333333333333333,0.3333333333333333,0.7777777777777777,0.5690356063072538
2024-09-25 09:12:30,3356,11,27829,0,0,4,3,0.2727272727272727,2,0.18181818181818182,57634,11,1.7142857142857142,0.2571428571428571,0.4607843137254902,0.349927215853377
2024-09-25 09:13:30,3356,16,51790,0,0,18,4,2.4375,2,1.125,97054,16,1.8,0.225,0.3768310366104484,0.2771824313178667
2024-09-25 09:14:30,3356,16,43774,0,0,20,4,1.9375,3,1.3125,82764,16,2.0,0.2095238095238095,0.5047991224461813,0.3620537202586182
2024-09-25 09:15:30,3356,0,54941,0,0,0,0,0.0,0,0.0,116103,0,0.0,0.0,0.0,0.0
2024-09-25 09:16:30,3356,14,33488,0,0,0,0,0.0,0,0.0,64699,14,1.5,0.3333333333333333,0.625,0.48662453289435065
2024-09-25 09:17:30,3356,0,31347,0,0,0,0,0.0,0,0.0,65555,0,0.0,0.0,0.0,0.0
2024-09-25 09:18:30,3356,563,105567,0,0,0,0,0.0,0,0.0,156468,563,2.0,0.17575757575757575,0.40703049887832493,0.26234221471855423
2024-09-25 09:19:30,3356,508,90601,0,0,985,3,2.8346456692913384,2,1.0,136212,508,2.1538461538461537,0.13869463869463872,0.4170039943458902,0.23465883622345848
2024-09-25 09:20:30,3356,13,74619,0,0,11,3,0.6923076923076923,1,0.3076923076923077,104957,13,1.6666666666666667,0.26666666666666666,0.5081955081955082,0.38346603713025496
2024-09-25 09:21:30,3356,13,24012,0,0,3,3,0.23076923076923078,2,0.15384615384615385,51580,13,1.6,0.3333333333333333,0.5219047619047619,0.4309402868986417
2024-09-25 09:22:30,3356,12,21036,0,0,16,3,2.0,1,0.6666666666666666,46653,12,1.5,0.3333333333333333,0.625,0.48662453289435065
2024-09-25 09:23:30,3356,79,33861,0,0,16,3,0.3037974683544304,2,0.20253164556962025,65871,79,2.0,0.18650793650793654,0.4527233115468409,0.3077309259157379
2024-09-25 09:24:30,3356,0,45287,0,0,0,0,0.0,0,0.0,81188,0,0.0,0.0,0.0,0.0
2024-09-25 09:25:30,3356,54,58006,0,0,0,0,0.0,0,0.0,86288,54,2.6666666666666665,0.11507936507936506,0.5624403918521566,0.32054271760554337
2024-09-25 09:26:30,3356,42,36293,0,0,0,0,0.0,0,0.0,78169,42,2.0,0.2095238095238095,0.5047991224461813,0.3620537202586182
2024-09-25 09:27:30,3356,97,36973,0,0,0,0,0.0,0,0.0,67592,97,2.0,0.19999999999999998,0.6409523809523809,0.43657491059231324
2024-09-25 09:28:30,3356,136,40714,0,0,0,0,0.0,0,0.0,75120,136,2.0,0.23809523809523808,0.4769602946073535,0.35228130887542314
2024-09-25 09:29:30,3356,91,37613,0,0,0,3,0.03296703296703297,0,0.0,70920,91,2.25,0.16666666666666663,0.5165064102564103,0.33324999413292633
2024-09-25 09:30:30,3356,58,131297,0,0,0,3,0.05172413793103448,0,0.0,168631,58,2.0,0.2333333333333333,0.6107936507936508,0.4190333475209709
2024-09-25 09:31:30,3356,1,30532,0,0,0,3,3.0,0,0.0,60642,1,1.3333333333333333,0.3333333333333333,0.7777777777777777,0.5690356063072538
2024-09-25 09:32:30,3356,3,31495,0,0,0,3,1.0,0,0.0,66228,3,1.6,0.3333333333333333,0.5219047619047619,0.4309402868986417
2024-09-25 09:33:30,3356,31,49446,0,0,0,0,0.0,0,0.0,96143,31,1.7142857142857142,0.2761904761904762,0.44066960608313993,0.35119847019943756
2024-09-25 09:34:30,3356,27,41311,0,0,0,0,0.0,0,0.0,84758,27,1.3333333333333333,0.3333333333333333,0.7777777777777777,0.5690356063072538
2024-09-25 09:35:30,3356,23,69663,0,0,24,3,1.1304347826086956,2,0.6086956521739131,100770,23,1.6666666666666667,0.26666666666666666,0.5081955081955082,0.383466037130255
2024-09-25 09:36:30,3356,31,93488,0,0,6,3,0.22580645161290322,2,0.12903225806451613,132686,31,1.5,0.3333333333333333,0.625,0.48662453289435065
2024-09-25 09:37:30,3356,0,21156,0,0,0,0,0.0,0,0.0,52049,0,0.0,0.0,0.0,0.0
2024-09-25 09:38:30,3356,0,16240,0,0,0,0,0.0,0,0.0,41166,0,0.0,0.0,0.0,0.0
2024-09-25 09:39:30,3356,59,23598,0,0,0,0,0.0,0,0.0,51448,59,2.0,0.19999999999999998,0.6409523809523809,0.43657491059231324
2024-09-25 09:40:30,3356,0,42042,0,0,0,0,0.0,0,0.0,93272,0,0.0,0.0,0.0,0.0
2024-09-25 09:41:30,3356,10,43738,0,0,0,0,0.0,0,0.0,95812,10,1.6666666666666667,0.2833333333333334,0.49007936507936506,0.3854689218106078
2024-09-25 09:42:30,3356,5,39170,0,0,0,3,0.6,0,0.0,75609,5,1.6,0.3333333333333333,0.5219047619047619,0.4309402868986417
2024-09-25 09:43:30,3356,15,79159,0,0,0,3,0.2,0,0.0,165265,15,1.75,0.2321428571428571,0.4389584100110416,0.32427076201553956
2024-09-25 09:44:30,3356,51,49863,0,0,2,3,0.058823529411764705,2,0.0392156862745098,91385,51,1.7777777777777777,0.23809523809523808,0.3941683422840677,0.30136876047958944
2024-09-25 09:45:30,3356,73,158782,0,0,104,4,1.4794520547945205,3,1.3972602739726028,219931,73,2.0,0.2111111111111111,0.39083722703128077,0.2688376965727574
2024-09-25 09:46:30,3356,51,77360,0,0,105,4,2.0980392156862746,3,1.1568627450980393,126187,51,1.7142857142857142,0.2761904761904762,0.44066960608313993,0.35119847019943756
2024-09-25 09:47:30,3356,62,49161,0,0,102,3,2.467741935483871,3,1.6935483870967742,89041,62,1.8,0.2111111111111111,0.39231602517264946,0.2778655103025806
2024-09-25 09:48:30,3356,72,51406,0,0,2,3,2.4583333333333335,2,0.027777777777777776,89480,72,2.0,0.17575757575757575,0.4081416771634163,0.2649368394444032
2024-09-25 09:49:30,3356,54,26519,0,0,116,4,3.1481481481481484,3,2.1481481481481484,59102,54,2.0,0.16666666666666666,0.6666666666666666,0.447213595499958
2024-09-25 09:50:30,3356,6,30435,0,0,0,0,0.0,0,0.0,63345,6,1.6666666666666667,0.3333333333333333,0.4478114478114478,0.39031621600916017
2024-09-25 09:51:30,3356,13,39201,0,0,0,3,0.23076923076923078,0,0.0,80104,13,1.75,0.26190476190476186,0.4094065656565657,0.3235206969834064
2024-09-25 09:52:30,3356,2,60989,0,0,0,3,1.5,0,0.0,122552,2,1.6666666666666667,0.3333333333333333,0.4478114478114478,0.39031621600916017
2024-09-25 09:53:30,3356,180,86128,0,0,0,3,0.016666666666666666,0,0.0,146445,180,2.0,0.1616161616161616,0.42646969626441766,0.2688005135215689
2024-09-25 09:54:30,3356,839,104748,0,0,274,4,0.4862932061978546,3,0.3289630512514899,142737,839,2.1818181818181817,0.16969696969696968,0.41535617993127877,0.2593416166812394
2024-09-25 09:55:30,3356,8,35120,0,0,11,4,1.625,3,1.25,67744,8,2.2,0.14444444444444446,0.4788135497113825,0.29545290458541607
2024-09-25 09:56:30,3356,681,54215,0,0,9,3,0.01762114537444934,2,0.00881057268722467,101473,681,1.6,0.3333333333333333,0.5219047619047619,0.4309402868986417
2024-09-25 09:57:30,3356,20,69843,0,0,0,3,2.55,0,0.0,100145,20,2.0,0.2095238095238095,0.5047991224461813,0.3620537202586182
2024-09-25 09:58:30,3356,9,43241,0,0,0,0,0.0,0,0.0,76085,9,2.1538461538461537,0.16200466200466204,0.37850904075106706,0.23253513519620483
2024-09-25 09:59:30,3356,161,191764,0,0,4,3,0.06832298136645963,3,0.031055900621118012,252472,161,2.3076923076923075,0.13986013986013984,0.41330266869784565,0.2362445750968215
2024-09-25 10:00:30,3356,148,86909,0,0,205,4,1.5135135135135136,3,1.1283783783783783,146972,148,2.1666666666666665,0.17424242424242423,0.3837551184143877,0.24871510476956513
2024-09-25 10:01:30,3356,190,69032,0,0,23,4,0.17894736842105263,3,0.16842105263157894,112646,190,2.3333333333333335,0.13484848484848483,0.43800623347095513,0.26870182129891124
2024-09-25 10:02:30,3356,34,67415,0,0,0,0,0.0,0,0.0,102622,34,2.1666666666666665,0.17575757575757575,0.37265480034434867,0.266560993072315
2024-09-25 10:03:30,3356,829,69152,0,0,48,3,0.08685162846803378,3,0.05910735826296743,112546,829,2.0,0.2142857142857143,0.417193127964213,0.30613128872446915
2024-09-25 10:04:30,3356,59,92343,0,0,9,4,0.1694915254237288,3,0.11864406779661017,162791,59,1.8181818181818181,0.21212121212121213,0.3629857496865169,0.2611364160758702
2024-09-25 10:05:30,3356,11,69530,0,0,0,3,0.2727272727272727,0,0.0,114964,11,1.6,0.3333333333333333,0.5219047619047619,0.4309402868986417
2024-09-25 10:06:30,3356,23,43015,0,0,0,3,0.13043478260869565,0,0.0,82803,23,2.0,0.2095238095238095,0.5047991224461813,0.3620537202586182
2024-09-25 10:07:30,3356,30,67247,0,0,0,3,0.1,0,0.0,110019,30,1.7142857142857142,0.2571428571428571,0.4607843137254902,0.349927215853377
2024-09-25 10:08:30,3356,41,79038,0,0,0,3,0.14634146341463414,0,0.0,118892,41,1.6,0.3333333333333333,0.5219047619047619,0.4309402868986417
2024-09-25 10:09:30,3356,13,37063,0,0,0,3,0.23076923076923078,0,0.0,69938,13,2.0,0.2333333333333333,0.5419464794464796,0.37356755024536953
2024-09-25 10:10:30,3356,25,36007,0,0,2,4,0.16,3,0.12,66848,25,1.6666666666666667,0.3333333333333333,0.4478114478114478,0.39031621600916017
2024-09-25 10:11:30,3356,1,45820,0,0,0,0,0.0,0,0.0,79835,1,1.5,0.3333333333333333,0.625,0.48662453289435065
2024-09-25 10:12:30,3356,1,102119,0,0,0,0,0.0,0,0.0,146332,1,1.3333333333333333,0.3333333333333333,0.7777777777777777,0.5690356063072538
2024-09-25 10:13:30,3356,13,40060,0,0,0,0,0.0,0,0.0,70541,13,1.7142857142857142,0.2571428571428571,0.4607843137254902,0.349927215853377
2024-09-25 10:14:30,3356,10,46399,0,0,0,3,0.3,0,0.0,89587,10,1.6,0.3333333333333333,0.5219047619047619,0.4309402868986417
2024-09-25 10:15:30,3356,21,43321,0,0,0,0,0.0,0,0.0,86367,21,1.3333333333333333,0.3333333333333333,0.7777777777777777,0.5690356063072538
2024-09-25 10:16:30,3356,2,35179,0,0,0,0,0.0,0,0.0,69714,2,1.0,0.0,1.0,0.7071067811865475
2024-09-25 10:17:30,3356,0,47130,0,0,0,0,0.0,0,0.0,81725,0,0.0,0.0,0.0,0.0
2024-09-25 10:18:30,3356,57,156894,0,0,0,0,0.0,0,0.0,223881,57,2.0,0.0,1.0,0.5773502691896258
2024-09-25 10:19:30,3356,10,26482,0,0,0,3,2.7,0,0.0,57627,10,1.6,0.3333333333333333,0.5219047619047619,0.4309402868986417
2024-09-25 10:20:30,3356,0,23665,0,0,0,0,0.0,0,0.0,50613,0,0.0,0.0,0.0,0.0
2024-09-25 10:21:30,3356,1,32931,0,0,0,0,0.0,0,0.0,72268,1,1.3333333333333333,0.3333333333333333,0.7777777777777777,0.5690356063072538
2024-09-25 10:22:30,3356,63,45444,0,0,0,3,0.047619047619047616,0,0.0,77234,63,2.0,0.2333333333333333,0.5419464794464793,0.37356755024536953
2024-09-25 10:23:30,3356,11,40364,0,0,0,3,0.2727272727272727,0,0.0,76848,11,2.0,0.2333333333333333,0.5419464794464796,0.37356755024536953
2024-09-25 10:24:30,3356,27,43053,0,0,0,3,0.1111111111111111,0,0.0,80710,27,2.0,0.2023809523809524,0.4321373233653935,0.3080789657149215
2024-09-25 10:25:30,3356,70,46563,0,0,3,3,0.04285714285714286,2,0.02857142857142857,79741,70,2.0,0.19999999999999998,0.5253496503496503,0.34143351351567913
2024-09-25 10:26:30,3356,831,88555,0,0,140,3,0.24428399518652227,2,0.16365824308062576,106946,831,1.5,0.3333333333333333,0.625,0.48662453289435065
2024-09-25 10:27:30,3356,100,34020,0,0,211,3,3.0,2,2.0,70759,100,1.75,0.2321428571428571,0.4389584100110415,0.3242707620155395
2024-09-25 10:28:30,3356,94,43361,0,0,8,3,0.05319148936170213,1,0.010638297872340425,78471,94,1.75,0.21428571428571425,0.4609375,0.3199908057416607
2024-09-25 10:29:30,3356,207,54741,0,0,36,3,0.14009661835748793,1,0.03864734299516908,87536,207,1.8333333333333333,0.17424242424242423,0.38232583771486656,0.2515087266535973
2024-09-25 10:30:30,3356,47,73646,0,0,59,4,1.0425531914893618,2,0.5531914893617021,106480,47,1.6,0.3333333333333333,0.5219047619047619,0.4309402868986417
2024-09-25 10:31:30,3356,170,108933,0,0,98,4,0.1411764705882353,3,0.06470588235294118,138476,170,2.4,0.1186813186813187,0.4111777986082223,0.21781919133096325
2024-09-25 10:32:30,3356,708,52078,0,0,34,3,0.06779661016949153,3,0.046610169491525424,79119,708,2.25,0.15476190476190477,0.5307073135198135,0.3385863041804768
2024-09-25 10:33:30,3356,135,46686,0,0,75,4,0.2518518518518518,3,0.1925925925925926,76318,135,2.0,0.18888888888888888,0.4160174025059608,0.28607447487160353
2024-09-25 10:34:30,3356,1,26470,0,0,0,0,0.0,0,0.0,59505,1,1.0,0.0,1.0,0.7071067811865475
2024-09-25 10:35:30,3356,8,43784,0,0,0,0,0.0,0,0.0,94370,8,1.3333333333333333,0.3333333333333333,0.7777777777777777,0.5690356063072538
2024-09-25 10:36:30,3356,3,22862,0,0,9,3,2.0,2,1.0,57984,3,1.75,0.26190476190476186,0.4094065656565657,0.3235206969834064
2024-09-25 10:37:30,3356,65,25257,0,0,6,4,0.1076923076923077,2,0.03076923076923077,61701,65,2.0,0.1694139194139194,0.3477499997583574,0.22457985152637577
2024-09-25 10:38:30,3356,7,34978,0,0,32,5,3.857142857142857,4,3.2857142857142856,65888,7,1.6,0.3333333333333333,0.5219047619047619,0.4309402868986417
2024-09-25 10:39:30,3356,6,27386,0,0,4,5,3.8333333333333335,4,0.6666666666666666,65404,6,1.75,0.2797619047619047,0.3921322537112011,0.32476009096479846
2024-09-25 10:40:30,3356,1,36457,0,0,0,3,3.0,0,0.0,79020,1,1.3333333333333333,0.3333333333333333,0.7777777777777777,0.5690356063072538
2024-09-25 10:41:30,3356,2,31256,0,0,0,3,1.5,0,0.0,77165,2,1.6666666666666667,0.3333333333333333,0.4478114478114478,0.39031621600916017
2024-09-25 10:42:30,3356,3,15675,0,0,4,5,2.6666666666666665,4,1.3333333333333333,49620,3,1.75,0.2797619047619047,0.3921322537112011,0.32476009096479846
2024-09-25 10:43:30,3356,39,33609,0,0,2,4,0.10256410256410256,3,0.07692307692307693,84942,39,1.6666666666666667,0.3333333333333333,0.4478114478114478,0.39031621600916017
2024-09-25 10:44:30,3356,29,45735,0,0,18,3,0.9310344827586207,2,0.6206896551724138,89758,29,1.75,0.26190476190476186,0.4094065656565657,0.3235206969834064
2024-09-25 10:45:30,3356,9,44761,0,0,18,4,4.0,2,2.0,86865,9,1.5,0.3333333333333333,0.625,0.48662453289435065
2024-09-25 10:46:30,3356,0,33086,0,0,0,0,0.0,0,0.0,65495,0,0.0,0.0,0.0,0.0
2024-09-25 10:47:30,3356,12,37227,0,0,0,0,0.0,0,0.0,78725,12,1.7142857142857142,0.27619047619047615,0.4406696060831399,0.3511984701994376
2024-09-25 10:48:30,3356,14,31966,0,0,0,0,0.0,0,0.0,77914,14,1.5,0.3333333333333333,0.625,0.48662453289435065
2024-09-25 10:49:30,3356,1,25648,0,0,0,0,0.0,0,0.0,57617,1,1.5,0.3333333333333333,0.625,0.48662453289435065
2024-09-25 10:50:30,3356,0,29607,0,0,0,0,0.0,0,0.0,60679,0,0.0,0.0,0.0,0.0
2024-09-25 10:51:30,3356,0,41258,0,0,0,0,0.0,0,0.0,90560,0,0.0,0.0,0.0,0.0
2024-09-25 10:52:30,3356,0,49384,0,0,0,0,0.0,0,0.0,103561,0,0.0,0.0,0.0,0.0
2024-09-25 10:53:30,3356,41,38624,0,0,0,0,0.0,0,0.0,79255,41,1.3333333333333333,0.3333333333333333,0.7777777777777777,0.5690356063072538
2024-09-25 10:54:30,3356,7,40533,0,0,0,0,0.0,0,0.0,90194,7,1.3333333333333333,0.3333333333333333,0.7777777777777777,0.5690356063072538
2024-09-25 10:55:30,3356,49,67281,0,0,14,2,0.2857142857142857,1,0.14285714285714285,115010,49,1.7142857142857142,0.27619047619047615,0.4406696060831399,0.3511984701994376
2024-09-25 10:56:30,3356,12,49279,0,0,0,3,0.25,0,0.0,90308,12,1.5,0.3333333333333333,0.625,0.48662453289435065
2024-09-25 10:57:30,3356,0,30443,0,0,0,0,0.0,0,0.0,68329,0,0.0,0.0,0.0,0.0
2024-09-25 10:58:30,3356,1,46834,0,0,0,0,0.0,0,0.0,108756,1,1.0,0.0,1.0,0.7071067811865475
2024-09-25 10:59:30,3356,1,33898,0,0,0,0,0.0,0,0.0,73027,1,1.0,0.0,1.0,0.7071067811865475
2024-09-25 11:00:30,3356,0,25784,0,0,0,0,0.0,0,0.0,57201,0,0.0,0.0,0.0,0.0
2024-09-25 11:01:30,3356,57,124246,0,0,0,0,0.0,0,0.0,158508,57,2.0,0.0,1.0,0.5773502691896258
2024-09-25 11:02:30,3356,45,131035,0,0,0,2,2.0,0,0.0,177340,45,1.0,0.0,1.0,0.7071067811865475
2024-09-25 11:03:30,3356,12,58302,0,0,0,0,0.0,0,0.0,98868,12,2.0,0.0,1.0,0.5773502691896258
2024-09-25 11:04:30,3356,1,26428,0,0,0,0,0.0,0,0.0,61728,1,1.3333333333333333,0.3333333333333333,0.7777777777777777,0.5690356063072538
2024-09-25 11:05:30,3356,10,53015,0,0,0,3,0.3,0,0.0,89185,10,1.6666666666666667,0.3333333333333333,0.4478114478114478,0.39031621600916017
2024-09-25 11:06:30,3356,0,28540,0,0,0,0,0.0,0,0.0,61616,0,0.0,0.0,0.0,0.0
2024-09-25 11:07:30,3356,0,28760,0,0,0,0,0.0,0,0.0,77499,0,0.0,0.0,0.0,0.0
2024-09-25 11:08:30,3356,0,22507,0,0,0,0,0.0,0,0.0,58107,0,0.0,0.0,0.0,0.0
2024-09-25 11:09:30,3356,0,29558,0,0,0,0,0.0,0,0.0,68786,0,0.0,0.0,0.0,0.0
2024-09-25 11:10:30,3356,26,51451,0,0,0,0,0.0,0,0.0,108085,26,2.0,0.2333333333333333,0.5366855366855368,0.38808139038390843
2024-09-25 11:11:30,3356,795,57359,0,0,50,6,0.12830188679245283,5,0.09685534591194969,96354,795,2.0,0.21428571428571425,0.4375,0.35355339059327373
2024-09-25 11:12:30,3356,23,105588,0,0,0,0,0.0,0,0.0,165643,23,2.3333333333333335,0.15,0.638888888888889,0.39608636811935255
2024-09-25 11:13:30,3356,376,97319,0,0,5,7,0.026595744680851064,3,0.013297872340425532,155265,376,2.4285714285714284,0.14102564102564102,0.385858823899587,0.22120000430525666
2024-09-25 11:14:30,3356,185,109875,0,0,152,3,1.2324324324324325,6,2.0648648648648646,144784,185,2.0,0.18881118881118877,0.3378457931540464,0.2502794313359164
2024-09-25 11:15:30,3356,745,179147,0,0,166,6,0.3288590604026846,6,0.5140939597315436,217078,745,2.235294117647059,0.13676470588235293,0.34191678721447644,0.19901676177705266
2024-09-25 11:16:30,3356,365,148055,0,2,608,6,4.7753424657534245,5,4.076712328767123,183968,365,2.0,0.17509157509157508,0.3189770969863113,0.21838289719397821
2024-09-25 11:17:30,3356,9,49110,0,0,18,3,3.0,2,2.0,85224,9,1.3333333333333333,0.3333333333333333,0.7777777777777777,0.5690356063072538
2024-09-25 11:18:30,3356,60,31240,0,0,18,4,0.6,3,0.45,75662,60,2.0,0.23809523809523808,0.4769602946073535,0.35228130887542314
2024-09-25 11:19:30,3356,0,21508,0,0,0,0,0.0,0,0.0,54349,0,0.0,0.0,0.0,0.0
2024-09-25 11:20:30,3356,0,16010,0,0,0,0,0.0,0,0.0,42605,0,0.0,0.0,0.0,0.0
2024-09-25 11:21:30,3356,0,19070,0,0,0,0,0.0,0,0.0,45283,0,0.0,0.0,0.0,0.0
2024-09-25 11:22:30,3356,0,26522,0,0,0,0,0.0,0,0.0,66111,0,0.0,0.0,0.0,0.0
2024-09-25 11:23:30,3356,0,50133,0,0,0,0,0.0,0,0.0,90510,0,0.0,0.0,0.0,0.0
2024-09-25 11:24:30,3356,1,52222,0,0,0,0,0.0,0,0.0,173768,1,1.0,0.0,1.0,0.7071067811865475
2024-09-25 11:25:30,3356,0,30681,0,0,0,0,0.0,0,0.0,66970,0,0.0,0.0,0.0,0.0
2024-09-25 11:26:30,3356,0,25465,0,0,0,0,0.0,0,0.0,64716,0,0.0,0.0,0.0,0.0
2024-09-25 11:27:30,3356,2,60300,0,0,0,0,0.0,0,0.0,105634,2,1.5,0.3333333333333333,0.625,0.48662453289435065
2024-09-25 11:28:30,3356,2,67970,0,0,2,3,2.5,1,0.5,167447,2,1.5,0.3333333333333333,0.625,0.48662453289435065
2024-09-25 11:29:30,3356,42,30374,0,0,4,4,0.14285714285714285,3,0.09523809523809523,62983,42,1.7142857142857142,0.2761904761904762,0.44066960608313993,0.3511984701994376
2024-09-25 11:30:30,3356,11,20634,0,0,0,0,0.0,0,0.0,48261,11,1.5,0.3333333333333333,0.625,0.48662453289435065
2024-09-25 11:31:30,3356,60,49577,0,0,16,2,0.26666666666666666,1,0.13333333333333333,88531,60,1.7142857142857142,0.21904761904761902,0.501998001998002,0.3471227479169171
2024-09-25 11:32:30,3356,5,35426,0,0,0,3,0.6,0,0.0,78360,5,1.6666666666666667,0.26666666666666666,0.5081955081955082,0.38346603713025496
2024-09-25 11:33:30,3356,4,24501,0,0,0,3,0.75,0,0.0,58989,4,1.6666666666666667,0.3333333333333333,0.4478114478114478,0.39031621600916017
2024-09-25 11:34:30,3356,39,59079,0,0,0,3,0.07692307692307693,0,0.0,147627,39,1.6,0.3333333333333333,0.5219047619047619,0.4309402868986417
2024-09-25 11:35:30,3356,20,63334,0,0,0,3,0.15,0,0.0,120582,20,1.6,0.3333333333333333,0.5219047619047619,0.4309402868986417
2024-09-25 11:36:30,3356,2,55087,0,0,0,3,1.5,0,0.0,147597,2,1.5,0.3333333333333333,0.625,0.48662453289435065
2024-09-25 11:37:30,3356,2,71592,0,0,0,3,1.5,0,0.0,142036,2,1.5,0.3333333333333333,0.625,0.48662453289435065
2024-09-25 11:38:30,3356,49,41268,0,0,0,3,0.061224489795918366,0,0.0,78088,49,1.6,0.3333333333333333,0.5219047619047619,0.4309402868986417
2024-09-25 11:39:30,3356,0,43893,0,0,0,0,0.0,0,0.0,87429,0,0.0,0.0,0.0,0.0
2024-09-25 11:40:30,3356,50,64643,0,0,0,0,0.0,0,0.0,106386,50,1.0,0.0,1.0,0.7071067811865475
2024-09-25 11:41:30,3356,0,17392,0,0,0,0,0.0,0,0.0,50876,0,0.0,0.0,0.0,0.0
2024-09-25 11:44:35,3356,0,72918,0,0,0,0,0.0,0,0.0,120339,17,0.0,0.0,0.0,0.0
2024-09-25 11:45:35,3356,51,104827,0,0,0,3,0.17647058823529413,0,0.0,143991,51,2.0,0.17857142857142858,0.4679919398589475,0.29081371594485284
2024-09-25 11:46:35,3356,10,52569,0,0,27,4,3.9,2,1.8,94325,10,1.6666666666666667,0.3333333333333333,0.4478114478114478,0.39031621600916017
2024-09-25 11:47:35,3356,4,33468,0,0,0,0,0.0,0,0.0,67790,4,1.3333333333333333,0.3333333333333333,0.7777777777777777,0.5690356063072538
2024-09-25 11:48:35,3356,97,121640,0,0,0,0,0.0,0,0.0,178081,97,1.0,0.0,1.0,0.7071067811865475
2024-09-25 11:49:35,3356,26,63721,0,0,0,0,0.0,0,0.0,128663,26,1.3333333333333333,0.3333333333333333,0.7777777777777777,0.5690356063072538
2024-09-25 11:50:35,3356,35,78927,0,0,54,2,1.4857142857142858,1,0.6857142857142857,110908,35,1.3333333333333333,0.3333333333333333,0.7777777777777777,0.5690356063072538
2024-09-25 11:51:35,3356,1,36482,0,0,0,0,0.0,0,0.0,79750,1,1.3333333333333333,0.3333333333333333,0.7777777777777777,0.5690356063072538
2024-09-25 11:52:35,3356,0,29612,0,0,0,0,0.0,0,0.0,67921,0,0.0,0.0,0.0,0.0
2024-09-25 11:53:35,3356,59,39415,0,0,0,0,0.0,0,0.0,81138,59,2.0,0.19999999999999998,0.6409523809523809,0.43657491059231324
